video,relative_path,gesture,performer,session,role,is_owner,repetition,device,location,lighting
G6_P06_20260725_own_006.mp4,G6/P06/20260725/G6_P06_20260725_own_006.mp4,G6,P06,20260725,own,1,006,unknown,unknown,unknown
G6_P06_20260725_own_007.mp4,G6/P06/20260725/G6_P06_20260725_own_007.mp4,G6,P06,20260725,own,1,007,unknown,unknown,unknown
G6_P06_20260725_own_008.mp4,G6/P06/20260725/G6_P06_20260725_own_008.mp4,G6,P06,20260725,own,1,008,unknown,unknown,unknown
G6_P06_20260725_own_009.mp4,G6/P06/20260725/G6_P06_20260725_own_009.mp4,G6,P06,20260725,own,1,009,unknown,unknown,unknown
G6_P06_20260725_own_010.mp4,G6/P06/20260725/G6_P06_20260725_own_010.mp4,G6,P06,20260725,own,1,010,unknown,unknown,unknown
G6_P06_20260725_own_011.mp4,G6/P06/20260725/G6_P06_20260725_own_011.mp4,G6,P06,20260725,own,1,011,unknown,unknown,unknown
G6_P06_20260725_own_012.mp4,G6/P06/20260725/G6_P06_20260725_own_012.mp4,G6,P06,20260725,own,1,012,unknown,unknown,unknown
G6_P06_20260725_own_013.mp4,G6/P06/20260725/G6_P06_20260725_own_013.mp4,G6,P06,20260725,own,1,013,unknown,unknown,unknown
G6_P06_20260725_own_014.mp4,G6/P06/20260725/G6_P06_20260725_own_014.mp4,G6,P06,20260725,own,1,014,unknown,unknown,unknown
G6_P06_20260725_own_015.mp4,G6/P06/20260725/G6_P06_20260725_own_015.mp4,G6,P06,20260725,own,1,015,unknown,unknown,unknown
